Date,Close,Open,High,Low,Volume,Change
2012-08-14,480.74,480.4,481.29,479.86,521659.99999999994,0.0049
2012-08-16,485.32,482.22,485.33,481.45,547420.0,0.0095
2012-08-17,487.26,488.12,488.32,485.96,578870.0,0.004
2012-08-20,490.13,489.85,490.61,488.44,549870.0,0.0059
2012-08-21,491.72,491.86,492.72,491.12,575980.0,0.0032
2012-08-22,492.89,493.09,494.08,489.67,563390.0,0.0024
2012-08-23,499.34,494.39,499.34,494.31,623450.0,0.0131
2012-08-24,497.51,498.34,500.04,495.23,648530.0,-0.0037
2012-08-27,493.83,496.89,497.62,493.62,687430.0,-0.0074
2012-08-28,499.53,495.37,499.53,495.37,679580.0,0.0115
2012-08-29,505.32,502.32,505.55,501.92,693280.0,0.0116
2012-08-30,505.64,507.19,507.31,503.78,765300.0,0.0006
2012-08-31,508.35,506.19,509.35,506.19,696050.0,0.0054
2012-09-03,512.45,511.62,513.57,509.22,674050.0,0.008100000000000001
2012-09-04,507.41,514.05,514.78,506.76,769360.0,-0.0098
2012-09-05,505.39,509.46,509.79,504.02,632450.0,-0.004
2012-09-06,506.72,508.3,509.41,506.72,749890.0,0.0026
2012-09-07,510.87,512.08,512.08,510.1,689630.0,0.008199999999999999
2012-09-10,512.11,513.28,513.86,511.57,728810.0,0.0024
2012-09-11,514.42,512.97,514.42,510.69,784280.0,0.0045000000000000005
2012-09-12,517.52,517.86,518.7,516.77,758310.0,0.006
2012-09-13,520.48,519.71,520.9,518.21,920130.0,0.005699999999999999
2012-09-14,519.14,524.96,525.01,517.6,885340.0,-0.0026
2012-09-17,519.0,520.43,520.43,516.11,797520.0,-0.0003
2012-09-18,523.52,521.03,523.53,519.92,786520.0,0.0087
2012-09-19,528.06,525.0,528.22,524.39,797110.0,0.0087
2012-09-20,528.06,529.93,531.61,527.1,797360.0,0.0
2012-09-21,531.49,530.72,531.53,524.16,927390.0,0.006500000000000001
2012-09-24,532.28,533.68,534.09,530.48,718130.0,0.0015
2012-09-25,522.96,532.51,532.51,522.95,935680.0,-0.0175
2012-09-26,520.71,520.95,526.06,520.19,601260.0,-0.0043
2012-09-27,518.29,520.87,522.57,512.62,576990.0,-0.0046
2012-09-28,523.78,521.46,523.94,521.01,504080.0,0.0106
2012-10-02,527.56,525.92,528.75,525.51,508960.0,0.0072
2012-10-04,531.44,529.71,531.73,529.18,619390.0,0.0074
2012-10-05,535.82,533.97,536.09,533.24,598760.0,0.008199999999999999
2012-10-08,537.79,537.98,538.65,536.59,562110.0,0.0037
2012-10-09,540.43,539.4,542.67,539.36,680090.0,0.0049
2012-10-10,533.86,538.25,538.5,533.73,723620.0,-0.012199999999999999
2012-10-11,534.95,533.18,538.43,530.63,646340.0,0.002
2012-10-12,539.86,537.63,539.9,537.15,597100.0,0.0092
2012-10-15,529.33,542.76,543.27,523.07,826690.0,-0.0195
2012-10-16,530.23,532.78,532.9,521.81,677550.0,0.0017000000000000001
2012-10-17,528.22,532.71,535.53,528.22,593640.0,-0.0038
2012-10-18,514.16,530.2,531.0,513.47,583250.0,-0.026600000000000002
2012-10-19,518.81,514.07,518.81,504.42,491810.0,0.009000000000000001
2012-10-22,523.0,511.84,523.01,511.81,497110.0,0.008100000000000001
2012-10-23,524.15,524.85,527.48,524.15,563710.0,0.0022
2012-10-24,524.35,518.89,524.35,518.89,513520.0,0.0004
2012-10-25,518.25,526.71,527.9,518.25,536650.0,-0.0116
2012-10-26,505.5,520.5,520.52,503.57,474030.0,-0.0246
2012-10-29,494.88,507.91,509.15,493.87,470850.0,-0.021
2012-10-30,502.31,494.97,502.69,494.94,482420.0,0.015
2012-10-31,508.31,506.22,510.23,506.22,465180.0,0.011899999999999999
2012-11-01,508.83,509.92,510.04,505.23,404970.0,0.001
2012-11-02,513.37,514.06,514.83,511.58,444740.0,0.0089
2012-11-05,515.14,513.62,516.84,513.55,389040.0,0.0034000000000000002
2012-11-06,517.53,517.62,518.09,516.49,463700.0,0.0046
2012-11-07,518.45,519.84,519.95,515.81,460760.0,0.0018
2012-11-08,519.04,512.48,519.04,512.36,463990.0,0.0011
2012-11-09,519.9,517.56,520.35,511.79,414580.0,0.0017000000000000001
2012-11-12,521.43,521.45,522.74,519.21,417030.0,0.0029
2012-11-13,513.8,523.18,523.83,512.5,489550.0,-0.0146
2012-11-14,503.24,516.08,516.59,502.91,477080.0,-0.0206
2012-11-15,493.84,496.69,500.37,490.46,472770.0,-0.0187
2012-11-16,482.99,494.04,496.21,480.48,476760.0,-0.022000000000000002
2012-11-19,493.14,486.12,493.17,486.12,397810.0,0.021
2012-11-20,496.66,499.15,499.87,493.48,436880.0,0.0070999999999999995
2012-11-21,492.19,498.43,500.65,491.88,411310.0,-0.009000000000000001
2012-11-22,497.03,496.44,498.66,495.81,474460.0,0.0098
2012-11-23,498.82,499.39,499.66,493.37,415400.0,0.0036
2012-11-26,496.24,502.01,502.01,496.23,507920.0,-0.0052
2012-11-27,493.63,497.88,499.25,492.33,515780.0,-0.0053
2012-11-28,494.48,494.7,494.88,491.84,439010.0,0.0017000000000000001
2012-11-29,496.73,497.72,498.41,495.6,450370.0,0.0046
2012-11-30,499.37,498.99,499.5,498.05,368980.0,0.0053
2012-12-03,498.97,500.92,502.03,498.65,350220.0,-0.0008
2012-12-04,502.71,499.04,502.89,498.78,353740.0,0.0075
2012-12-05,496.5,503.61,504.16,495.5,430560.0,-0.0124
2012-12-06,488.03,497.71,498.46,487.11,361830.0,-0.0171
2012-12-07,489.22,490.11,493.45,481.15,365740.0,0.0024
2012-12-10,489.59,491.47,491.67,487.11,302290.0,0.0008
2012-12-11,481.59,490.49,491.07,481.59,349940.0,-0.0163
2012-12-12,485.33,485.15,485.48,482.58,329810.0,0.0078000000000000005
2012-12-13,490.15,486.52,490.42,486.42,289320.0,0.009899999999999999
2012-12-14,491.65,489.68,493.0,489.68,337430.0,0.0031
2012-12-17,485.48,493.14,493.22,485.48,315000.0,-0.0125
2012-12-18,483.19,487.09,487.68,480.57,325270.0,-0.004699999999999999
2012-12-20,479.21,485.29,486.41,479.21,342520.0,-0.008199999999999999
2012-12-21,478.06,480.41,481.4,475.71,333420.0,-0.0024
2012-12-24,483.76,479.65,485.37,479.65,297320.0,0.011899999999999999
2012-12-26,482.76,486.58,487.6,482.76,327760.0,-0.0021
2012-12-27,492.08,484.3,492.1,484.3,355610.0,0.019299999999999998
2012-12-28,496.32,493.66,496.32,493.16,329010.0,0.0086
2013-01-02,501.61,501.75,501.86,499.2,342530.0,0.010700000000000001
2013-01-03,499.07,504.64,504.76,498.98,388430.0,-0.0051
2013-01-04,504.84,500.27,504.85,499.44,399800.0,0.0116
2013-01-07,508.72,507.79,509.03,505.95,416030.0,0.0077
2013-01-08,509.01,509.22,510.85,508.54,431560.0,0.0006
2013-01-09,511.94,510.48,513.18,510.48,501720.0,0.0058
2013-01-10,514.48,514.21,514.72,512.03,432200.0,0.005
2013-01-11,515.42,516.91,517.37,512.77,441080.0,0.0018
2013-01-14,513.44,516.93,517.11,513.42,443510.0,-0.0038
2013-01-15,508.02,514.82,515.2,508.02,496290.0,-0.0106
2013-01-16,507.68,509.59,512.05,506.97,483410.0,-0.0007000000000000001
2013-01-17,506.35,510.4,510.67,504.92,525180.0,-0.0026
2013-01-18,512.24,509.85,512.28,508.94,477340.0,0.0116
2013-01-21,514.66,514.83,514.97,513.12,514710.00000000006,0.004699999999999999
2013-01-22,516.59,515.71,516.6,513.42,541600.0,0.0038
2013-01-23,513.26,518.19,518.49,513.26,569740.0,-0.0064
2013-01-24,508.63,514.41,514.41,508.23,547320.0,-0.009000000000000001
2013-01-25,506.83,510.98,511.76,500.77,551150.0,-0.0034999999999999996
2013-01-28,504.2,508.09,508.19,504.04,471660.0,-0.0052
2013-01-29,505.35,505.86,506.56,504.81,566850.0,0.0023
2013-01-30,502.8,507.29,507.49,502.79,468220.0,-0.005
2013-01-31,503.67,503.94,505.29,502.49,381680.0,0.0017000000000000001
2013-02-01,503.31,504.8,505.0,497.66,479260.0,-0.0007000000000000001
2013-02-04,501.32,505.96,506.05,501.32,458130.0,-0.004
2013-02-05,498.16,498.6,500.86,495.68,487130.0,-0.0063
2013-02-06,502.56,501.07,503.31,500.78,423870.0,0.0088
2013-02-07,501.78,503.87,504.79,500.96,426030.0,-0.0016
2013-02-08,504.94,502.41,505.07,502.35,337970.0,0.0063
2013-02-12,503.72,507.15,507.48,501.48,427690.0,-0.0024
2013-02-13,507.99,505.97,508.31,505.89,435230.0,0.0085
2013-02-14,512.53,509.71,512.53,509.63,433340.0,0.0089
2013-02-15,514.58,513.49,515.02,513.18,438340.0,0.004
2013-02-18,518.52,516.62,518.53,516.36,477320.0,0.0077
2013-02-19,522.49,519.41,522.5,519.41,480400.0,0.0077
2013-02-20,525.69,524.74,525.99,524.36,481080.0,0.0060999999999999995
2013-02-21,524.44,525.09,526.94,524.44,511010.0,-0.0024
2013-02-22,528.36,525.85,529.81,525.77,513980.0,0.0075
2013-02-25,527.27,531.3,531.4,527.26,455470.0,-0.0021
2013-02-26,528.56,525.59,529.26,525.43,435550.0,0.0024
2013-02-27,533.36,531.98,533.43,530.86,463930.0,0.0091
2013-02-28,535.87,536.25,536.53,534.59,407870.0,0.004699999999999999
2013-03-04,537.38,538.52,539.85,537.36,372090.0,0.0028000000000000004
2013-03-05,543.96,540.43,544.11,540.43,455090.0,0.012199999999999999
2013-03-06,544.36,547.57,547.61,542.7,486270.0,0.0007000000000000001
2013-03-07,541.3,545.4,545.42,538.29,509640.0,-0.005600000000000001
2013-03-08,543.1,542.79,544.01,539.59,490090.0,0.0033
2013-03-11,540.44,544.28,544.35,532.54,521340.00000000006,-0.0049
2013-03-12,543.88,542.96,546.02,542.96,562440.0,0.0064
2013-03-13,549.73,545.96,549.78,545.96,541570.0,0.0108
2013-03-14,553.58,551.67,553.74,547.4,596480.0,0.006999999999999999
2013-03-15,554.81,556.63,556.63,553.42,569680.0,0.0022
2013-03-18,541.09,554.67,555.68,541.09,508040.0,-0.024700000000000003
2013-03-19,550.01,545.06,550.01,545.06,493310.0,0.0165
2013-03-20,546.26,551.67,552.49,543.53,487970.0,-0.0068000000000000005
2013-03-21,544.56,549.66,551.08,544.56,463020.0,-0.0031
2013-03-22,551.25,546.22,551.43,546.1,410610.0,0.0123
2013-03-25,549.56,554.33,554.82,549.17,384030.0,-0.0031
2013-03-26,549.9,550.68,551.84,548.5,384640.0,0.0006
2013-03-27,548.72,552.6,552.63,545.61,443320.0,-0.0021
2013-03-28,552.64,550.48,553.1,550.48,407420.0,0.0070999999999999995
2013-03-29,555.02,555.8,555.87,553.97,404850.0,0.0043
2013-04-01,553.97,557.28,557.28,553.45,401830.0,-0.0019
2013-04-02,552.83,555.77,557.51,549.08,503320.0,-0.0021
2013-04-03,557.96,556.32,557.96,553.82,501520.0,0.009300000000000001
2013-04-04,555.23,555.63,557.49,539.24,560200.0,-0.0049
2013-04-05,547.51,556.92,558.29,543.57,440560.0,-0.0139
2013-04-08,528.78,547.18,548.09,528.78,459550.0,-0.0342
2013-04-09,528.15,526.04,535.3,517.1,494090.0,-0.0012
2013-04-10,534.84,530.92,534.84,527.75,395900.0,0.0127
2013-04-11,544.3,540.07,544.53,535.77,440510.0,0.0177
2013-04-12,547.19,547.65,551.02,546.72,448860.0,0.0053
2013-04-15,553.99,550.09,554.31,549.64,417340.0,0.0124
2013-04-16,558.95,548.45,558.95,548.33,437510.0,0.009000000000000001
2013-04-17,558.54,562.5,563.39,556.65,467390.0,-0.0007000000000000001
2013-04-18,551.1,556.61,558.93,551.1,416510.0,-0.013300000000000001
2013-04-19,541.46,549.78,551.06,540.16,448180.0,-0.0175
2013-04-22,547.1,540.69,548.23,540.44,434460.0,0.0104
2013-04-23,554.37,550.23,554.38,549.99,451230.0,0.013300000000000001
2013-04-24,563.81,559.01,564.01,558.45,475200.0,0.017
2013-04-25,559.4,564.64,565.83,559.0,546570.0,-0.0078000000000000005
2013-04-26,565.35,562.69,565.64,562.06,489820.0,0.0106
2013-04-29,568.36,567.59,568.92,564.92,442120.0,0.0053
2013-04-30,563.87,570.24,570.28,562.31,505700.0,-0.0079
2013-05-02,560.48,564.51,565.64,559.75,454130.0,-0.006
2013-05-03,565.33,563.87,565.33,559.49,479890.0,0.0087
2013-05-06,567.13,568.82,569.05,567.12,462950.0,0.0032
2013-05-07,573.68,569.69,573.76,568.73,475870.0,0.0115
2013-05-08,576.7,576.6,577.5,575.3,466320.0,0.0053
2013-05-09,573.35,579.0,579.33,572.82,470600.0,-0.0058
2013-05-10,569.7,574.51,574.51,569.44,445330.0,-0.0064
2013-05-13,565.72,571.76,572.12,565.72,450090.0,-0.006999999999999999
2013-05-14,560.47,568.04,569.39,554.34,543620.0,-0.009300000000000001
2013-05-15,565.65,563.18,565.8,563.01,432750.0,0.0092
2013-05-16,566.06,568.61,568.62,565.87,456860.0,0.0007000000000000001
2013-05-20,567.32,567.82,567.93,565.69,377810.0,0.0022
2013-05-21,572.69,569.31,572.69,569.31,383530.0,0.0095
2013-05-22,574.25,575.08,575.22,573.39,450320.0,0.0027
2013-05-23,569.34,574.58,576.45,569.33,503900.0,-0.0086
2013-05-24,574.06,572.26,574.07,569.42,449880.0,0.0083
2013-05-27,577.56,575.98,577.78,575.36,409440.0,0.0060999999999999995
2013-05-28,585.76,579.87,585.76,579.6,504960.0,0.014199999999999999
2013-05-29,585.69,588.39,588.54,585.69,480770.0,-0.0001
2013-05-30,581.13,586.67,587.89,580.24,455450.0,-0.0078000000000000005
2013-05-31,577.87,583.14,583.81,571.61,487620.0,-0.005600000000000001
2013-06-03,569.41,576.23,578.31,569.4,410530.0,-0.0146
2013-06-04,561.55,571.01,571.73,558.75,539190.0,-0.0138
2013-06-05,549.09,560.38,560.56,549.09,463800.0,-0.0222
2013-06-07,535.75,550.34,551.57,531.03,445950.0,-0.024300000000000002
2013-06-10,547.0,538.49,547.8,537.94,546090.0,0.021
2013-06-11,547.87,547.45,548.02,543.36,743230.0,0.0016
2013-06-12,546.2,545.34,550.98,545.25,471020.0,-0.003
2013-06-13,540.82,545.2,547.38,536.0,558010.0,-0.0098
2013-06-14,536.04,545.98,546.55,534.31,486150.0,-0.0088
2013-06-17,524.5,537.61,539.1,519.41,427800.0,-0.0215
2013-06-18,534.26,526.93,534.27,519.81,394420.0,0.018600000000000002
2013-06-19,531.41,536.51,537.19,531.3,396650.0,-0.0053
2013-06-20,525.59,524.88,531.96,521.02,445110.0,-0.011000000000000001
2013-06-21,520.89,513.58,520.89,507.3,418340.0,-0.0089
2013-06-24,508.65,523.5,523.59,508.65,379860.0,-0.0235
2013-06-25,480.96,505.28,508.76,478.68,539030.0,-0.054400000000000004
2013-06-26,493.07,490.45,495.02,482.36,382780.0,0.0252
2013-06-27,512.25,501.06,512.25,501.01,404480.0,0.038900000000000004
2013-06-28,519.06,516.63,519.65,514.63,373690.0,0.013300000000000001
2013-07-01,527.81,522.51,528.68,522.4,323100.0,0.0169
2013-07-02,526.92,531.99,532.38,525.28,345250.0,-0.0017000000000000001
2013-07-03,521.31,528.01,530.94,521.05,383110.0,-0.0106
2013-07-04,525.22,524.48,526.45,517.51,384120.0,0.0075
2013-07-05,525.4,528.04,529.75,522.77,422880.0,0.0003
2013-07-08,515.85,526.48,528.5,515.85,330970.0,-0.0182
2013-07-09,519.34,519.08,519.93,513.84,425640.0,0.0068000000000000005
2013-07-10,515.64,521.41,521.88,515.64,422810.0,-0.0070999999999999995
2013-07-11,527.25,520.04,527.26,520.04,368640.0,0.0225
2013-07-12,532.47,530.37,532.48,528.23,398830.0,0.009899999999999999
2013-07-15,531.67,534.23,535.13,529.27,367030.0,-0.0015
2013-07-16,537.72,533.77,537.72,533.36,339850.0,0.011399999999999999
2013-07-17,541.82,539.08,543.28,537.92,326260.0,0.0076
2013-07-18,541.56,544.02,544.3,541.56,327810.0,-0.0005
2013-07-19,541.87,545.43,546.08,540.32,316480.0,0.0006
2013-07-22,541.14,543.66,544.83,541.14,326040.0,-0.0013
2013-07-23,541.64,542.76,544.13,540.86,307930.0,0.0009
2013-07-24,543.6,543.44,544.09,541.56,358250.0,0.0036
2013-07-25,541.94,544.75,545.49,541.94,369440.0,-0.0031
2013-07-26,545.31,543.87,545.33,542.51,326520.0,0.0062
2013-07-29,540.98,547.26,547.69,540.98,347420.0,-0.0079
2013-07-30,546.43,542.86,546.43,542.64,366010.0,0.0101
2013-07-31,554.31,548.72,554.65,547.78,354850.0,0.0144
2013-08-01,549.52,557.68,557.79,549.52,328010.0,-0.0086
2013-08-02,551.76,553.24,554.65,549.67,336340.0,0.0040999999999999995
2013-08-05,556.6,553.68,556.92,553.32,342530.0,0.0088
2013-08-06,557.36,558.38,558.95,554.98,347130.0,0.0014000000000000002
2013-08-07,554.73,556.94,559.14,554.73,352900.0,-0.004699999999999999
2013-08-08,555.3,556.93,558.01,555.06,341180.0,0.001
2013-08-09,554.93,556.79,557.1,553.65,349810.0,-0.0007000000000000001
2013-08-12,550.25,555.15,555.46,549.13,376520.0,-0.0084
2013-08-13,550.85,552.06,552.52,548.51,459780.0,0.0011
2013-08-14,550.87,553.6,554.38,550.87,419740.0,0.0
2013-08-16,548.79,544.77,549.79,544.6,397040.0,-0.0038
2013-08-19,550.49,550.75,551.22,549.35,396150.0,0.0031
2013-08-20,537.57,550.0,551.46,537.56,516320.00000000006,-0.0235
2013-08-21,530.54,540.21,540.71,523.93,503870.0,-0.0131
2013-08-22,517.64,524.87,525.06,514.64,461320.0,-0.024300000000000002
2013-08-23,529.19,523.55,529.38,523.55,321630.0,0.0223
2013-08-26,533.73,532.43,533.91,532.37,332480.0,0.0086
2013-08-27,524.39,533.5,533.94,523.92,384920.0,-0.0175
2013-08-28,517.44,514.59,519.8,511.65,387620.0,-0.013300000000000001
2013-08-29,520.37,520.93,523.19,520.36,301610.0,0.005699999999999999
2013-08-30,516.74,522.11,523.04,515.83,399570.0,-0.006999999999999999
2013-09-02,525.18,518.62,525.19,518.62,315980.0,0.0163
2013-09-03,525.89,527.71,529.2,525.7,343820.0,0.0014000000000000002
2013-09-04,526.16,526.95,527.24,525.23,348330.0,0.0005
2013-09-05,528.06,529.19,529.67,527.98,351630.0,0.0036
2013-09-06,523.77,529.75,530.14,523.03,457620.0,-0.008100000000000001
2013-09-09,521.11,526.67,526.85,520.22,469200.0,-0.0051
2013-09-10,523.15,523.85,524.23,520.53,317320.0,0.0039000000000000003
2013-09-11,529.34,526.38,529.34,526.28,278280.0,0.0118
2013-09-12,529.58,530.87,532.24,527.66,290180.0,0.0005
2013-09-13,530.89,530.69,531.76,530.34,247190.0,0.0025
2013-09-16,526.2,528.84,529.4,526.2,245490.0,-0.0088
2013-09-17,527.11,527.54,528.17,525.76,221750.0,0.0017000000000000001
2013-09-23,527.07,528.91,529.98,526.77,258519.99999999997,-0.0001
2013-09-24,527.29,527.31,528.89,523.84,304120.0,0.0004
2013-09-25,527.27,528.95,529.56,525.51,284320.0,-0.0
2013-09-26,532.83,528.59,532.96,528.59,268920.0,0.0105
2013-09-27,537.5,535.21,537.7,535.04,293660.0,0.0088
2013-09-30,534.89,538.0,538.0,534.49,297050.0,-0.0049
2013-10-01,530.35,534.09,536.01,524.86,352730.0,-0.0085
2013-10-02,532.02,534.26,534.83,531.79,288870.0,0.0031
2013-10-04,532.01,531.68,532.94,527.88,287150.0,-0.0
2013-10-07,528.44,533.79,534.56,528.43,300740.0,-0.0067
2013-10-08,528.83,527.51,528.83,525.07,315890.0,0.0007000000000000001
2013-10-10,529.04,528.5,531.45,528.5,304390.0,0.0004
2013-10-11,532.6,534.33,534.71,532.3,318020.0,0.0067
2013-10-14,531.66,534.58,534.67,531.5,352080.0,-0.0018
2013-10-15,533.12,534.28,535.32,532.5,363010.0,0.0027
2013-10-16,525.68,534.9,535.49,524.55,411640.0,-0.013999999999999999
2013-10-17,521.52,530.09,530.15,519.93,347540.0,-0.0079
2013-10-18,525.69,522.51,525.69,521.6,294290.0,0.008
2013-10-21,529.34,527.97,529.39,526.71,286350.0,0.0069
2013-10-22,531.89,530.26,531.9,529.4,310880.0,0.0048
2013-10-23,525.38,533.99,533.99,525.37,338960.0,-0.012199999999999999
2013-10-24,531.03,526.21,531.04,524.36,323130.0,0.0108
2013-10-25,534.02,533.43,534.28,531.8,333910.0,0.005600000000000001
2013-10-28,534.98,536.38,536.77,533.96,331980.0,0.0018
2013-10-29,533.91,535.9,536.19,533.47,328170.0,-0.002
2013-10-30,537.68,535.98,538.08,535.0,347650.0,0.0070999999999999995
2013-10-31,532.44,537.71,537.71,532.44,313110.0,-0.0097
2013-11-01,534.74,533.9,534.87,533.41,366450.0,0.0043
2013-11-04,533.64,536.21,536.46,533.63,310690.0,-0.0021
2013-11-05,528.73,535.0,535.22,528.24,326610.0,-0.0092
2013-11-06,525.99,528.75,529.89,525.89,319360.0,-0.0052
2013-11-07,520.65,527.91,527.91,520.21,344480.0,-0.0102
2013-11-08,515.74,517.02,521.06,515.61,311360.0,-0.009399999999999999
2013-11-11,502.94,517.37,517.92,502.44,364340.0,-0.0248
2013-11-12,510.73,504.13,510.73,504.13,288490.0,0.0155
2013-11-13,505.6,511.62,512.83,504.92,298350.0,-0.01
2013-11-14,511.75,509.35,511.89,506.85,275820.0,0.012199999999999999
2013-11-15,512.74,514.07,514.67,512.0,313010.0,0.0019
2013-11-18,509.54,515.22,515.22,508.98,290390.0,-0.0062
2013-11-19,505.5,509.27,510.67,504.05,300520.0,-0.0079
2013-11-20,504.16,506.15,507.09,504.03,237710.0,-0.0027
2013-11-21,501.05,504.87,504.89,499.99,244890.0,-0.0062
2013-11-22,504.06,503.89,504.86,502.89,265970.0,0.006
2013-11-25,507.76,505.78,508.31,505.68,214720.0,0.0073
2013-11-26,510.54,509.04,510.57,507.15,259410.00000000003,0.0055000000000000005
2013-11-27,511.65,511.88,513.64,510.25,286750.0,0.0022
2013-11-28,515.52,514.41,515.75,513.82,299590.0,0.0076
2013-11-29,517.06,517.61,518.19,514.55,280430.0,0.003
2013-12-02,512.69,518.09,518.34,512.69,287190.0,-0.0085
2013-12-03,508.16,512.22,513.13,507.36,321170.0,-0.0088
2013-12-04,506.28,507.53,510.39,504.54,301660.0,-0.0037
2013-12-05,506.32,507.32,508.3,504.7,247180.0,0.0001
2013-12-06,506.32,506.24,508.12,506.2,294730.0,0.0
2013-12-09,502.23,508.89,509.53,502.22,263250.0,-0.008100000000000001
2013-12-10,497.72,502.89,503.41,495.82,304610.0,-0.009000000000000001
2013-12-11,494.78,497.27,500.64,494.39,286350.0,-0.0059
2013-12-12,495.64,492.31,496.0,492.29,283530.0,0.0017000000000000001
2013-12-13,494.36,495.98,496.18,491.07,269030.0,-0.0026
2013-12-16,488.19,495.75,496.16,488.19,276800.0,-0.0125
2013-12-17,486.15,490.89,491.6,486.15,282710.0,-0.0042
2013-12-18,485.65,486.83,489.26,483.81,291930.0,-0.001
2013-12-19,484.17,489.83,490.22,483.32,275570.0,-0.003
2013-12-20,488.41,484.77,488.41,483.84,265880.0,0.0088
2013-12-23,489.63,490.32,490.96,489.4,254500.0,0.0025
2013-12-24,491.08,491.53,491.87,490.1,267960.0,0.003
2013-12-26,488.87,492.93,493.01,488.86,276930.0,-0.0045000000000000005
2013-12-27,496.77,490.02,496.8,489.53,262320.0,0.016200000000000003
2013-12-30,499.99,498.41,500.05,497.54,234610.0,0.006500000000000001
2013-12-31,499.99,498.41,500.05,497.54,234610.0,0.0
2014-01-02,496.28,502.41,502.87,496.06,264270.0,-0.0074
2014-01-03,499.33,496.67,499.33,493.79,295100.0,0.0060999999999999995
2014-01-06,500.62,500.86,501.29,498.73,288710.0,0.0026
2014-01-07,504.86,500.42,505.02,500.42,332450.0,0.0085
2014-01-08,509.78,507.55,510.6,506.41,368750.0,0.0097
2014-01-09,511.6,511.0,512.3,510.54,363960.0,0.0036
2014-01-10,510.19,513.68,513.89,507.11,399610.0,-0.0028000000000000004
2014-01-13,512.92,511.59,513.76,511.59,375910.0,0.0054
2014-01-14,512.27,511.48,514.75,511.41,410680.0,-0.0013
2014-01-15,515.97,515.56,516.28,514.12,414460.0,0.0072
2014-01-16,517.83,518.5,518.93,517.38,404470.0,0.0036
2014-01-17,518.1,519.0,519.15,515.44,389350.0,0.0005
2014-01-20,519.99,519.38,520.55,516.92,357630.0,0.0036
2014-01-21,520.99,521.26,521.49,519.66,426380.0,0.0019
2014-01-22,523.07,522.61,523.48,521.29,428560.0,0.004
2014-01-23,522.72,524.91,526.82,522.72,447490.0,-0.0007000000000000001
2014-01-24,520.31,522.25,524.0,516.19,356080.0,-0.0046
2014-01-27,507.51,509.12,511.38,507.48,517000.0,-0.0246
2014-01-28,509.29,508.58,509.71,502.84,453640.0,0.0034999999999999996
2014-01-29,515.2,512.13,515.25,512.13,389470.0,0.0116
2014-02-03,513.62,513.03,515.45,511.19,421810.0,-0.0031
2014-02-04,507.56,506.64,507.97,505.12,451900.0,-0.0118
2014-02-05,505.62,511.12,511.89,505.62,448620.0,-0.0038
2014-02-06,509.87,507.52,510.65,507.52,570170.0,0.0084
2014-02-07,514.45,513.84,514.87,512.72,317540.0,0.009000000000000001
2014-02-10,518.47,517.45,518.48,516.63,309040.0,0.0078000000000000005
2014-02-11,518.9,520.12,520.51,517.68,334360.0,0.0008
2014-02-12,520.64,522.28,522.28,519.96,363290.0,0.0034000000000000002
2014-02-13,521.82,521.79,522.47,520.26,335850.0,0.0023
2014-02-14,522.58,523.9,524.71,522.35,304300.0,0.0015
2014-02-17,522.0,524.25,524.37,521.05,312970.0,-0.0011
2014-02-18,525.42,523.79,525.63,523.17,317030.0,0.0066
2014-02-19,529.87,527.33,529.91,526.12,302650.0,0.0085
2014-02-20,525.69,530.28,530.35,525.68,319020.0,-0.0079
2014-02-21,528.51,528.48,528.8,527.15,281060.0,0.0054
2014-02-24,526.34,530.38,530.98,526.34,300680.0,-0.0040999999999999995
2014-02-25,528.61,529.28,529.37,527.65,300490.0,0.0043
2014-02-26,529.23,529.59,529.79,528.01,350390.0,0.0012
2014-02-27,528.37,530.5,531.15,528.02,342020.0,-0.0016
2014-02-28,528.96,529.86,529.97,527.51,317970.0,0.0011
2014-03-03,529.86,529.23,530.62,526.27,310000.0,0.0017000000000000001
2014-03-04,531.54,528.18,532.56,528.0,288130.0,0.0032
2014-03-05,536.77,535.74,536.99,534.59,309500.0,0.0098
2014-03-06,540.33,538.29,540.4,537.98,333650.0,0.0066
2014-03-07,543.76,542.54,544.08,542.54,330790.0,0.0063
2014-03-10,542.19,545.63,545.74,541.85,314730.0,-0.0029
2014-03-11,547.68,544.85,547.69,544.85,332090.0,0.0101
2014-03-12,539.3,548.12,548.19,538.79,421130.0,-0.015300000000000001
2014-03-13,547.51,542.2,547.52,539.8,446410.0,0.0152
2014-03-14,544.27,542.87,546.51,542.42,406010.0,-0.0059
2014-03-17,535.82,545.36,546.31,535.54,373690.0,-0.0155
2014-03-18,541.15,540.03,541.43,539.12,381920.0,0.009899999999999999
2014-03-19,542.25,544.55,545.17,539.88,364060.0,0.002
2014-03-20,541.79,541.4,542.29,539.15,369120.0,-0.0008
2014-03-21,546.81,545.21,547.18,544.54,398550.0,0.009300000000000001
2014-03-24,545.6,549.35,549.43,545.58,372730.0,-0.0022
2014-03-25,539.05,545.79,545.79,538.41,377420.0,-0.012
2014-03-26,544.13,541.65,544.13,540.94,376340.0,0.009399999999999999
2014-03-27,541.46,544.32,544.62,540.01,315850.0,-0.0049
2014-03-28,544.1,542.35,544.45,542.34,301070.0,0.0049
2014-03-31,541.58,546.57,547.03,538.78,287620.0,-0.0046
2014-04-01,549.08,544.51,549.08,544.06,330250.0,0.0138
