Date,Close,Open,High,Low,Volume,Change
2011-04-01,2121.01,2107.67,2121.02,2101.83,337940000.0,0.0068000000000000005
2011-04-04,2115.87,2124.37,2125.53,2103.82,301800000.0,-0.0024
2011-04-05,2130.43,2118.08,2130.43,2107.78,327660000.0,0.0069
2011-04-06,2126.71,2129.13,2136.29,2119.66,423050000.0,-0.0017000000000000001
2011-04-07,2122.14,2133.31,2135.73,2111.54,382810000.0,-0.0021
2011-04-08,2127.97,2119.01,2135.98,2118.72,392840000.0,0.0027
2011-04-11,2122.39,2127.2,2135.33,2115.89,316070000.0,-0.0026
2011-04-12,2089.4,2117.21,2117.21,2088.67,311140000.0,-0.0155
2011-04-13,2121.92,2091.68,2121.93,2081.98,348080000.0,0.015600000000000001
2011-04-14,2141.06,2116.49,2141.07,2109.63,371730000.0,0.009000000000000001
2011-04-15,2140.5,2136.27,2142.71,2126.59,356650000.0,-0.0003
2011-04-18,2137.72,2146.83,2149.45,2128.02,358280000.0,-0.0013
2011-04-19,2122.68,2117.94,2136.95,2111.6,375020000.0,-0.006999999999999999
2011-04-20,2169.91,2146.38,2169.94,2138.8,374320000.0,0.0223
2011-04-21,2198.54,2190.64,2211.36,2183.52,415980000.0,0.0132
2011-04-22,2197.82,2203.04,2208.06,2190.87,390810000.0,-0.0003
2011-04-25,2216.0,2205.2,2218.07,2199.27,354020000.0,0.0083
2011-04-26,2206.3,2219.47,2222.56,2196.76,439340000.0,-0.0044
2011-04-27,2206.7,2225.95,2231.47,2191.82,423200000.0,0.0002
2011-04-28,2208.35,2215.42,2225.35,2194.15,354850000.0,0.0007000000000000001
2011-04-29,2192.36,2211.33,2219.6,2177.8,364120000.0,-0.0072
2011-05-02,2228.96,2203.09,2229.09,2202.92,302490000.0,0.0167
2011-05-03,2200.73,2224.4,2228.04,2188.11,375100000.0,-0.0127
2011-05-04,2180.64,2196.9,2201.69,2173.21,393740000.0,-0.0091
2011-05-06,2147.45,2153.5,2156.81,2133.97,344190000.0,-0.0152
2011-05-09,2139.17,2157.95,2161.93,2136.59,253930000.0,-0.0039000000000000003
2011-05-11,2166.63,2161.44,2166.63,2144.94,378040000.0,0.0128
2011-05-12,2122.65,2139.24,2149.42,2122.6,382250000.0,-0.0203
2011-05-13,2120.08,2133.99,2134.53,2103.06,397070000.0,-0.0012
2011-05-16,2104.18,2104.67,2115.25,2097.16,273620000.0,-0.0075
2011-05-17,2102.41,2103.82,2111.44,2092.32,300780000.0,-0.0008
2011-05-18,2135.78,2110.7,2138.72,2106.41,259990000.0,0.0159
2011-05-19,2095.51,2141.29,2143.41,2092.61,283360000.0,-0.0189
2011-05-20,2111.5,2101.45,2112.48,2084.06,282780000.0,0.0076
2011-05-23,2055.71,2100.44,2100.44,2055.71,292950000.0,-0.0264
2011-05-24,2061.76,2052.44,2070.64,2048.55,268520000.0,0.0029
2011-05-25,2035.87,2073.53,2082.12,2030.68,344970000.0,-0.0126
2011-05-26,2091.91,2059.93,2094.35,2056.49,296700000.0,0.0275
2011-05-27,2100.24,2087.36,2111.36,2085.24,272780000.0,0.004
2011-05-30,2093.79,2115.27,2116.13,2085.75,213190000.0,-0.0031
2011-05-31,2142.47,2104.16,2146.79,2102.77,303260000.0,0.0232
2011-06-01,2141.34,2142.67,2152.95,2132.85,294710000.0,-0.0005
2011-06-02,2114.2,2098.37,2126.8,2093.97,248780000.0,-0.0127
2011-06-03,2113.47,2123.47,2131.93,2108.75,264110000.0,-0.0003
2011-06-07,2099.71,2093.45,2106.85,2091.26,246620000.0,-0.006500000000000001
2011-06-08,2083.35,2102.97,2109.11,2068.78,281370000.0,-0.0078000000000000005
2011-06-09,2071.42,2076.7,2088.82,2067.58,283660000.0,-0.005699999999999999
2011-06-10,2046.67,2085.85,2093.94,2045.24,265870000.0,-0.011899999999999999
2011-06-13,2048.74,2030.54,2057.65,2025.42,218480000.0,0.001
2011-06-14,2076.83,2045.22,2082.25,2040.69,209520000.0,0.0137
2011-06-15,2086.53,2087.96,2091.0,2064.82,229160000.0,0.004699999999999999
2011-06-16,2046.63,2057.16,2068.17,2043.81,234160000.0,-0.0191
2011-06-17,2031.93,2057.46,2058.67,2008.84,282480000.0,-0.0072
2011-06-20,2019.65,2034.35,2047.12,2017.52,229180000.0,-0.006
2011-06-21,2048.17,2041.15,2051.19,2015.86,278610000.0,0.0141
2011-06-22,2063.9,2066.91,2074.46,2059.36,263839999.99999997,0.0077
2011-06-23,2055.86,2048.06,2064.96,2048.06,259640000.0,-0.0039000000000000003
2011-06-24,2090.81,2063.92,2090.82,2062.26,294100000.0,0.017
2011-06-27,2070.29,2076.01,2076.94,2058.4,246530000.0,-0.0098
2011-06-28,2062.91,2092.94,2099.94,2062.91,328640000.0,-0.0036
2011-06-29,2094.42,2097.87,2098.95,2081.71,256149999.99999997,0.015300000000000001
2011-06-30,2100.69,2103.59,2105.47,2091.09,257290000.00000003,0.003
2011-07-01,2125.74,2120.03,2131.67,2116.68,273410000.0,0.011899999999999999
2011-07-04,2145.3,2143.24,2153.29,2141.98,290460000.0,0.0092
2011-07-05,2161.75,2149.4,2163.37,2145.87,284880000.0,0.0077
2011-07-06,2171.19,2156.94,2171.19,2155.33,275940000.0,0.0044
2011-07-07,2180.59,2167.18,2184.94,2165.15,355590000.0,0.0043
2011-07-08,2180.35,2192.83,2192.83,2173.96,323020000.0,-0.0001
2011-07-11,2157.16,2167.94,2171.29,2151.84,240690000.0,-0.0106
2011-07-12,2109.73,2131.07,2136.98,2107.95,286420000.0,-0.022000000000000002
2011-07-13,2129.64,2117.12,2129.64,2107.63,306090000.0,0.009399999999999999
2011-07-14,2130.07,2119.06,2130.08,2105.24,307420000.0,0.0002
2011-07-15,2145.2,2123.57,2145.2,2123.0,272100000.0,0.0070999999999999995
2011-07-18,2130.48,2149.97,2149.97,2121.73,329000000.0,-0.0069
2011-07-19,2130.21,2127.13,2140.44,2123.43,303460000.0,-0.0001
2011-07-20,2154.95,2158.88,2164.22,2149.25,373910000.0,0.0116
2011-07-21,2145.04,2153.94,2155.49,2135.66,362340000.0,-0.0046
2011-07-22,2171.23,2162.0,2171.24,2153.49,412960000.0,0.012199999999999999
2011-07-25,2150.48,2154.0,2158.35,2146.99,341970000.0,-0.0096
2011-07-26,2168.7,2163.08,2168.7,2148.22,330150000.0,0.0085
2011-07-27,2174.31,2152.66,2174.73,2151.84,297090000.0,0.0026
2011-07-28,2155.85,2138.61,2160.44,2138.61,299520000.0,-0.0085
2011-07-29,2133.21,2159.27,2159.27,2133.21,328770000.0,-0.0105
2011-08-01,2172.31,2160.09,2173.28,2158.24,262850000.00000003,0.0183
2011-08-02,2121.27,2152.85,2155.44,2114.75,350310000.0,-0.0235
2011-08-03,2066.26,2079.19,2080.76,2056.53,434480000.0,-0.0259
2011-08-04,2018.47,2067.17,2071.03,2015.23,356390000.0,-0.0231
2011-08-05,1943.75,1937.17,1966.73,1920.67,480970000.0,-0.037000000000000005
2011-08-08,1869.45,1916.57,1939.92,1800.0,571110000.0,-0.0382
2011-08-09,1801.35,1807.88,1828.63,1684.68,684990000.0,-0.0364
2011-08-10,1806.24,1877.4,1877.4,1802.29,486310000.0,0.0027
2011-08-11,1817.44,1733.92,1832.48,1733.92,438900000.0,0.0062
2011-08-12,1793.31,1844.13,1847.12,1788.97,468850000.0,-0.013300000000000001
2011-08-16,1879.87,1850.53,1879.87,1848.82,423450000.0,0.0483
2011-08-17,1892.67,1868.85,1906.61,1868.6,430980000.0,0.0068000000000000005
2011-08-18,1860.58,1891.82,1894.94,1833.34,503350000.0,-0.017
2011-08-19,1744.88,1789.78,1797.18,1744.86,503840000.0,-0.0622
2011-08-22,1710.7,1756.59,1763.64,1704.54,420270000.0,-0.0196
2011-08-23,1776.68,1735.23,1781.92,1719.97,428460000.0,0.038599999999999995
2011-08-24,1754.78,1788.39,1799.11,1744.07,412560000.0,-0.0123
2011-08-25,1764.58,1791.08,1803.77,1762.79,398180000.0,0.005600000000000001
2011-08-26,1778.95,1754.39,1782.9,1754.39,310990000.0,0.008100000000000001
2011-08-29,1829.5,1807.6,1836.66,1787.29,339100000.0,0.028399999999999998
2011-08-30,1843.82,1853.77,1863.51,1835.65,493170000.0,0.0078000000000000005
2011-08-31,1880.11,1846.89,1880.11,1837.82,410350000.0,0.0197
2011-09-01,1880.7,1887.21,1928.4,1877.4,500400000.0,0.0003
2011-09-02,1867.75,1872.62,1890.86,1853.7,442560000.0,-0.0069
2011-09-05,1785.83,1829.3,1829.75,1785.82,414040000.0,-0.043899999999999995
2011-09-06,1766.71,1752.98,1790.47,1744.03,505300000.0,-0.010700000000000001
2011-09-07,1833.46,1811.6,1833.54,1798.79,417890000.0,0.0378
2011-09-08,1846.64,1858.05,1858.05,1826.44,416660000.0,0.0072
2011-09-09,1812.93,1817.1,1847.05,1812.9,331920000.0,-0.0183
2011-09-14,1749.16,1804.09,1807.47,1743.78,339700000.0,-0.0352
2011-09-15,1774.08,1797.18,1806.63,1742.91,392100000.0,0.014199999999999999
2011-09-16,1840.1,1819.45,1844.52,1807.62,430070000.0,0.037200000000000004
2011-09-19,1820.94,1818.9,1839.82,1813.1,335580000.0,-0.0104
2011-09-20,1837.97,1819.84,1840.73,1793.75,321240000.0,0.009399999999999999
2011-09-21,1854.28,1842.17,1869.77,1831.95,297580000.0,0.0089
2011-09-22,1800.55,1807.24,1819.81,1785.69,295390000.0,-0.028999999999999998
2011-09-23,1697.44,1736.38,1743.49,1697.39,411840000.0,-0.057300000000000004
2011-09-26,1652.71,1720.5,1721.03,1644.11,424260000.0,-0.0264
2011-09-27,1735.71,1704.25,1735.71,1695.05,339820000.0,0.050199999999999995
2011-09-28,1723.09,1751.04,1762.67,1723.08,344430000.0,-0.0073
2011-09-29,1769.29,1713.1,1769.75,1706.9,373920000.0,0.0268
2011-09-30,1769.65,1759.52,1774.29,1742.89,354160000.0,0.0002
2011-10-04,1706.19,1683.94,1706.45,1658.06,301540000.0,-0.0359
2011-10-05,1666.52,1718.52,1718.52,1659.31,336300000.0,-0.0233
2011-10-06,1710.32,1714.84,1733.7,1707.77,352620000.0,0.0263
2011-10-07,1759.77,1751.55,1765.43,1747.42,334730000.0,0.028900000000000002
2011-10-10,1766.44,1763.3,1783.37,1761.68,274640000.0,0.0038
2011-10-11,1795.02,1810.36,1811.14,1792.78,399980000.0,0.016200000000000003
2011-10-12,1809.5,1789.65,1810.51,1778.97,355350000.0,0.008100000000000001
2011-10-13,1823.1,1831.95,1837.49,1823.1,431550000.0,0.0075
2011-10-14,1835.4,1816.19,1839.19,1803.42,349010000.0,0.0067
2011-10-17,1865.18,1855.72,1865.18,1845.43,367740000.0,0.016200000000000003
2011-10-18,1838.9,1826.44,1845.18,1822.91,323460000.0,-0.0141
2011-10-19,1855.92,1851.84,1855.93,1834.38,340010000.0,0.009300000000000001
2011-10-20,1805.09,1857.46,1870.5,1804.11,349120000.0,-0.0274
2011-10-21,1838.38,1831.89,1843.51,1809.42,355180000.0,0.0184
2011-10-24,1898.32,1858.26,1898.32,1858.23,373900000.0,0.0326
2011-10-25,1888.65,1900.99,1905.78,1883.68,354770000.0,-0.0051
2011-10-26,1894.31,1871.69,1896.02,1864.99,384790000.0,0.003
2011-10-27,1922.04,1906.16,1923.98,1891.23,418280000.0,0.0146
2011-10-28,1929.48,1961.09,1963.74,1920.81,508760000.0,0.0039000000000000003
2011-10-31,1909.03,1922.31,1941.32,1902.04,393700000.0,-0.0106
2011-11-01,1909.63,1891.22,1925.08,1891.22,353630000.0,0.0003
2011-11-02,1898.01,1870.51,1899.35,1859.83,389590000.0,-0.0060999999999999995
2011-11-03,1869.96,1895.14,1895.14,1863.57,436420000.0,-0.0148
2011-11-04,1928.41,1911.56,1929.01,1906.33,466600000.0,0.0313
2011-11-07,1919.1,1932.95,1932.95,1915.38,349700000.0,-0.0048
2011-11-08,1903.14,1927.89,1928.07,1900.09,403210000.0,-0.0083
2011-11-09,1907.53,1925.86,1929.65,1897.47,434620000.0,0.0023
2011-11-10,1813.25,1860.96,1862.27,1813.25,401930000.0,-0.049400000000000006
2011-11-11,1863.45,1840.98,1863.46,1823.87,296910000.0,0.0277
2011-11-14,1902.81,1889.33,1907.62,1889.33,327270000.0,0.021099999999999997
2011-11-15,1886.12,1888.67,1900.58,1878.42,361430000.0,-0.0088
2011-11-16,1856.07,1898.14,1911.33,1853.13,407760000.0,-0.0159
2011-11-17,1876.67,1862.87,1876.88,1835.73,353140000.0,0.0111
2011-11-18,1839.17,1839.63,1850.04,1832.17,337050000.0,-0.02
2011-11-21,1820.03,1833.9,1833.9,1811.69,299740000.0,-0.0104
2011-11-22,1826.28,1798.41,1830.84,1797.93,271100000.0,0.0034000000000000002
2011-11-23,1783.1,1820.86,1820.86,1780.24,411240000.0,-0.0236
2011-11-24,1795.06,1775.82,1800.01,1769.43,280370000.0,0.0067
2011-11-25,1776.4,1780.06,1790.81,1766.73,306410000.0,-0.0104
2011-11-28,1815.28,1804.8,1816.65,1795.39,277680000.0,0.0219
2011-11-29,1856.52,1828.3,1856.76,1823.93,329520000.0,0.0227
2011-11-30,1847.51,1847.17,1858.1,1838.7,334550000.0,-0.0049
2011-12-01,1916.18,1911.5,1926.33,1908.33,500460000.0,0.037200000000000004
2011-12-02,1916.04,1914.41,1920.64,1905.69,389330000.0,-0.0001
2011-12-05,1922.9,1928.46,1929.18,1911.61,330240000.0,0.0036
2011-12-06,1902.82,1914.49,1920.7,1892.01,383430000.0,-0.0104
2011-12-07,1919.42,1914.5,1921.52,1904.52,402800000.0,0.0087
2011-12-08,1912.39,1911.07,1925.56,1898.34,426920000.0,-0.0037
2011-12-09,1874.75,1883.86,1894.59,1872.67,372810000.0,-0.0197
2011-12-12,1899.76,1902.75,1903.19,1890.18,409620000.0,0.013300000000000001
2011-12-13,1864.06,1877.4,1880.4,1863.77,450080000.0,-0.018799999999999997
2011-12-14,1857.75,1852.2,1864.79,1851.89,401930000.0,-0.0034000000000000002
2011-12-15,1819.11,1834.82,1840.94,1817.61,409620000.0,-0.0208
2011-12-16,1839.96,1827.83,1842.94,1823.68,489950000.0,0.0115
2011-12-19,1776.93,1829.49,1829.49,1750.6,684310000.0,-0.034300000000000004
2011-12-20,1793.06,1791.62,1797.59,1780.1,389770000.0,0.0091
2011-12-21,1848.41,1837.99,1850.67,1831.26,516909999.99999994,0.030899999999999997
2011-12-22,1847.49,1841.23,1847.49,1835.91,406420000.0,-0.0005
2011-12-23,1867.22,1861.07,1872.31,1859.4,466330000.0,0.010700000000000001
2011-12-26,1856.7,1873.07,1873.79,1851.99,434740000.0,-0.005600000000000001
2011-12-27,1842.02,1856.78,1864.71,1813.48,529919999.99999994,-0.0079
2011-12-28,1825.12,1833.26,1833.26,1817.97,378660000.0,-0.0092
2011-12-29,1825.74,1815.63,1835.19,1806.88,344650000.0,0.0003
2012-01-02,1826.37,1831.69,1837.81,1814.55,323360000.0,0.0003
2012-01-03,1875.41,1846.56,1875.41,1846.56,443470000.0,0.0269
2012-01-04,1866.22,1883.48,1884.69,1866.22,494500000.0,-0.0049
2012-01-05,1863.74,1869.42,1875.97,1860.57,533770000.0,-0.0013
2012-01-06,1843.14,1867.12,1867.12,1824.29,472680000.0,-0.0111
2012-01-09,1826.49,1832.04,1832.04,1810.48,395510000.0,-0.009000000000000001
2012-01-10,1853.22,1841.13,1859.55,1840.47,388640000.0,0.0146
2012-01-11,1845.55,1857.54,1857.82,1843.12,447960000.0,-0.0040999999999999995
2012-01-12,1864.57,1853.1,1864.57,1837.96,476340000.0,0.0103
2012-01-13,1875.68,1865.72,1881.84,1861.53,475030000.0,0.006
2012-01-16,1859.27,1860.77,1863.32,1843.86,391920000.0,-0.0087
2012-01-17,1892.74,1878.16,1892.76,1878.16,431990000.0,0.018000000000000002
2012-01-18,1892.39,1891.17,1898.7,1884.33,428000000.0,-0.0002
2012-01-19,1914.97,1912.43,1914.98,1902.02,374370000.0,0.011899999999999999
2012-01-20,1949.89,1922.13,1952.09,1922.13,404780000.0,0.0182
2012-01-25,1952.23,1947.74,1973.35,1945.14,375930000.0,0.0012
2012-01-26,1957.18,1959.19,1962.71,1949.51,408020000.0,0.0025
2012-01-27,1964.83,1960.7,1966.2,1949.46,448920000.0,0.0039000000000000003
2012-01-30,1940.55,1956.63,1961.6,1936.14,411700000.0,-0.0124
2012-01-31,1955.79,1943.25,1960.44,1936.68,469190000.0,0.0079
2012-02-01,1959.24,1948.57,1969.8,1947.46,501060000.0,0.0018
2012-02-02,1984.3,1982.23,1993.88,1977.32,641050000.0,0.0128
2012-02-03,1972.34,1982.24,1982.62,1961.95,535880000.0,-0.006
2012-02-06,1973.13,1994.21,1996.05,1964.77,523220000.0,0.0004
2012-02-07,1981.59,1976.77,1983.82,1971.33,539410000.0,0.0043
2012-02-08,2003.73,1985.21,2003.73,1982.99,587910000.0,0.011200000000000002
2012-02-09,2014.62,1998.2,2014.62,1978.51,557640000.0,0.0054
2012-02-10,1993.71,2010.04,2011.52,1986.96,696740000.0,-0.0104
2012-02-13,2005.74,2000.66,2010.66,1991.28,452790000.0,0.006
2012-02-14,2002.64,1999.53,2008.65,1995.6,515880000.0,-0.0015
2012-02-15,2025.32,2012.0,2026.75,2009.68,681470000.0,0.0113
2012-02-16,1997.45,2005.37,2012.44,1995.99,696690000.0,-0.0138
2012-02-17,2023.47,2025.56,2031.4,2019.79,731090000.0,0.013000000000000001
2012-02-20,2024.9,2041.51,2047.43,2024.59,733920000.0,0.0007000000000000001
2012-02-21,2024.24,2022.05,2030.46,2007.46,709020000.0,-0.0003
2012-02-22,2028.65,2018.07,2028.93,2015.3,883740000.0,0.0022
2012-02-23,2007.8,2016.46,2016.46,2001.25,690120000.0,-0.0103
2012-02-24,2019.89,2010.6,2019.9,1998.39,717910000.0,0.006
2012-02-27,1991.16,2013.61,2013.69,1987.74,636010000.0,-0.014199999999999999
2012-02-28,2003.69,1995.93,2006.26,1992.66,607930000.0,0.0063
2012-02-29,2030.25,2015.38,2033.63,2015.38,562640000.0,0.013300000000000001
2012-03-02,2034.63,2041.52,2046.82,2033.5,483190000.0,0.0022
2012-03-05,2016.06,2028.97,2030.57,2011.5,548010000.0,-0.0091
2012-03-06,2000.36,2019.28,2023.83,1988.86,554730000.0,-0.0078000000000000005
2012-03-07,1982.15,1968.72,1987.97,1966.69,511290000.0,-0.0091
2012-03-08,2000.76,1989.3,2004.72,1978.79,456090000.0,0.009399999999999999
2012-03-09,2018.3,2017.67,2022.95,2001.67,416400000.0,0.0088
2012-03-12,2002.5,2018.73,2019.14,2001.5,375480000.0,-0.0078000000000000005
2012-03-13,2025.04,2012.91,2028.98,2012.91,448920000.0,0.0113
2012-03-14,2045.08,2050.5,2057.28,2045.08,541110000.0,0.009899999999999999
2012-03-15,2043.76,2044.01,2050.48,2038.6,476100000.0,-0.0006
2012-03-16,2034.44,2054.63,2054.99,2034.21,464240000.0,-0.0046
2012-03-19,2047.0,2040.07,2050.87,2036.35,555800000.0,0.0062
2012-03-20,2042.15,2046.38,2055.34,2035.26,540340000.0,-0.0024
2012-03-21,2027.23,2031.58,2039.8,2022.97,517070000.00000006,-0.0073
2012-03-22,2026.12,2026.75,2031.42,2017.93,541730000.0,-0.0005
2012-03-23,2026.83,2015.07,2029.77,2013.72,506770000.0,0.0004
2012-03-26,2019.19,2035.17,2041.05,2012.86,436980000.0,-0.0038
2012-03-27,2039.76,2042.47,2043.75,2028.39,606410000.0,0.0102
2012-03-28,2031.74,2034.35,2038.45,2028.11,533799999.99999994,-0.0039000000000000003
2012-03-29,2014.41,2019.41,2025.23,2004.94,470320000.0,-0.0085
2012-03-30,2014.04,2011.5,2018.09,2002.61,449870000.0,-0.0002
2012-04-02,2029.29,2022.42,2031.79,2015.72,409920000.0,0.0076
2012-04-03,2049.28,2040.81,2051.8,2038.52,593280000.0,0.009899999999999999
2012-04-04,2018.61,2046.9,2048.11,2015.57,621540000.0,-0.015
2012-04-05,2028.77,2006.27,2030.69,1997.12,549310000.0,0.005
2012-04-06,2029.03,2026.32,2033.49,2022.81,536309999.99999994,0.0001
2012-04-09,1997.08,2008.03,2009.36,1995.8,466750000.0,-0.015700000000000002
2012-04-10,1994.41,2000.77,2011.27,1990.13,543740000.0,-0.0013
2012-04-12,1986.63,1985.16,1986.63,1969.09,391510000.0,-0.0039000000000000003
2012-04-13,2008.91,2001.71,2011.37,1996.23,495290000.0,0.011200000000000002
2012-04-16,1992.63,1985.28,1998.35,1982.93,452520000.0,-0.008100000000000001
2012-04-17,1985.3,1995.33,1999.5,1982.44,445680000.0,-0.0037
2012-04-18,2004.53,2014.23,2014.95,2001.59,382940000.0,0.0097
2012-04-19,1999.86,2000.4,2008.82,1994.61,412120000.0,-0.0023
2012-04-20,1974.65,1988.22,1988.22,1970.54,518730000.0,-0.0126
2012-04-23,1972.63,1971.39,1980.94,1964.12,585160000.0,-0.001
2012-04-24,1963.42,1956.75,1972.24,1954.01,630800000.0,-0.004699999999999999
2012-04-25,1961.98,1980.51,1980.51,1961.97,681750000.0,-0.0007000000000000001
2012-04-26,1964.04,1976.82,1979.43,1955.05,607420000.0,0.001
2012-04-27,1975.35,1972.05,1983.26,1967.84,484700000.0,0.0058
2012-04-30,1981.99,1989.52,1991.12,1975.46,837870000.0,0.0034000000000000002
2012-05-02,1999.07,1994.17,2001.11,1989.55,653040000.0,0.0086
2012-05-03,1995.11,1995.78,1998.9,1990.45,685810000.0,-0.002
2012-05-04,1989.15,1987.03,1992.1,1981.58,608820000.0,-0.003
2012-05-07,1956.44,1956.06,1960.51,1952.42,533659999.99999994,-0.016399999999999998
2012-05-08,1967.01,1967.28,1969.64,1961.44,492690000.0,0.0054
2012-05-09,1950.29,1958.31,1962.04,1945.31,468020000.0,-0.0085
2012-05-10,1944.93,1944.8,1951.51,1937.14,425060000.0,-0.0027
2012-05-11,1917.13,1939.0,1939.0,1915.69,535929999.99999994,-0.0143
2012-05-14,1913.73,1917.26,1921.65,1900.43,399000000.0,-0.0018
2012-05-15,1898.96,1897.74,1904.99,1881.8,524600000.0,-0.0077
2012-05-16,1840.53,1886.69,1889.29,1840.23,426180000.0,-0.0308
2012-05-17,1845.24,1842.83,1856.34,1833.08,444290000.0,0.0026
2012-05-18,1782.46,1813.79,1813.79,1779.47,547770000.0,-0.034
2012-05-21,1799.13,1801.48,1804.48,1788.33,414130000.0,0.009399999999999999
2012-05-22,1828.69,1825.82,1831.06,1813.53,428370000.0,0.016399999999999998
2012-05-23,1808.62,1815.33,1815.33,1796.5,447560000.0,-0.011000000000000001
2012-05-24,1814.47,1807.07,1816.98,1800.74,407900000.0,0.0032
2012-05-25,1824.17,1818.62,1831.78,1815.54,386490000.0,0.0053
2012-05-29,1849.91,1821.63,1851.94,1817.9,328000000.0,0.0141
2012-05-30,1844.86,1846.12,1846.6,1828.83,417040000.0,-0.0027
2012-05-31,1843.47,1819.99,1843.49,1813.01,447950000.0,-0.0008
