2013,2014,2015,2016,2017,2018,2019,2020,stock_name
,,,4.479669193659545,4.522673031026253,2.843601895734597,2.1109958506224067,1.6529411764705881,GRT
12.811011116993118,11.735807860262009,11.35051943055021,6.8280644023974615,6.1443932411674345,5.566621239123598,6.405570060922542,15.288611544461778,GS
7.175226586102719,7.396449704142012,8.62876254180602,16.68122270742358,5.7475276323443865,,5.82089552238806,12.695749440715884,GST
2.0963652260804397,44.677661169415295,75.20661157024793,76.5228426395939,11.846976552858905,5.482794042116076,3.667262969588551,10.640469507527431,GS건설
7.119244391971665,17.2,1.5135135135135136,10.775862068965518,14.163424124513618,10.562248995983936,6.038647342995169,2.515400410677618,GS글로벌
17.884864165588617,23.14878892733564,22.105016408813878,15.01965188096575,21.889250814332247,24.680715197956577,17.871602082128398,17.48971193415638,GS리테일
19.74137931034483,25.846153846153847,15.447154471544716,18.238095238095237,8.317535545023697,19.53125,,,GV
,,,,,,13.00578034682081,50.13368983957219,HB솔루션
5.246753246753247,74.44444444444444,26.944444444444443,12.358247422680412,6.329243353783231,40.51136363636363,53.41463414634146,68.51063829787235,HB테크놀러지
7.865303244005641,44.24679487179487,14.73899913718723,7.340690978886756,5.188318777292577,1.2293796650567648,1.6614349775784754,6.072766185125736,HDC
8.699633699633699,1.4918341708542713,8.243364822312191,11.780104712041885,8.87040887040887,6.890699253224711,19.078212290502794,9.980237154150197,HDC아이콘트롤스
10.403458213256485,10.08,7.0412517780938835,5.2963194011228945,6.4271457085828345,16.0,6.247191011235955,12.9979035639413,HDC현대EP
,,,,,9.073394495412844,1.651268981628969,7.36493374108053,HDC현대산업개발
,,,,,,,,HK이노엔
14.245839804748169,294.2323232323232,4.6421121251629724,1.4285714285714286,0.710725196977006,0.8939357332689055,1.502666020358701,269.90291262135923,HMM
24.965986394557824,13.813559322033898,15.350194552529183,16.069958847736626,11.901041666666666,6.400437636761488,31.0,10.332749562171628,HRS
87.76,7.636513157894737,1.332409972299169,0.9167944785276073,26.201342281879196,12.714285714285714,2.011128775834658,51.03260869565217,HSD엔진
,,,,,,93.71428571428571,218.0,IBKS제12호스팩
,,,,,,,,IBKS제13호스팩
,,,,,,,,IBKS제14호스팩
,,,,,,,,IBKS제15호스팩
,,,,,,,,IBKS제16호스팩
,,,,,,,,IHQ
11.078212290502794,38.01482213438735,26.95303550973654,28.47859922178988,12.449027237354086,8.8124410933082,29.807692307692307,47.68722466960352,ISC
25.238095238095237,19.77987421383648,1.5106382978723405,3.87374749498998,58.541666666666664,10.76271186440678,5.016181229773463,7.740963855421687,ITX-AI
17.004926108374384,1.1891687180458246,6.583427922814983,6.525054466230936,5.435943060498221,4.06901509705248,2.7269957343083484,3.6865839909808344,JB금융지주
,,,1.2972542777556706,5.859094176851186,13.868986693961105,24.6843853820598,17.350993377483444,JTC
81.0377358490566,18.168358714043993,13.215384615384615,7.610966057441253,12.287735849056604,25.175175175175177,10.324909747292418,17.793427230046948,JW생명과학
180.0909090909091,290.45454545454544,1081.857142857143,623.9166666666666,54.253246753246756,34.42857142857143,109.14285714285714,36.12903225806452,JW신약
78.27167630057804,67.50485436893204,330.69473684210527,70.57615894039735,525.8,105.62390670553935,27.04428697962799,44.30473372781065,JW중외제약
6.805714285714286,16.202380952380953,3662.0,51.945945945945944,8.788125727590222,17.743869209809265,8.685082872928177,28.633540372670808,JW홀딩스
40.138888888888886,20.365853658536587,49.509803921568626,20.634328358208954,47.337278106508876,41.86046511627907,18.79619852164731,38.90134529147982,JYP Ent.
16.304635761589402,25.916666666666668,27.264957264957264,15.369127516778523,11.593137254901961,15.10948905109489,4.908163265306122,40.0,KBI메탈
11.40990580370708,10.645339216767788,7.245222929936306,8.804581245526128,7.164358819987959,5.69874368605103,4.088273577091469,6.2436144851856055,KB금융
11.377410468319558,17.331189710610932,11.914893617021276,6.921837228041902,5.6835205992509366,5.509467989179441,4.801075268817204,33.667820069204154,KB오토시스
,,,,,,,,KCC
0.5354405340806067,100.8080808080808,1.927710843373494,10.475578406169666,7.392959086584206,6.770186335403727,3.6770280515542075,5.083056478405315,KCC건설
,,,,,,,,KCC글라스
51.63551401869159,51.158940397350996,18.86,13.128038897893031,21.62162162162162,15.012106537530267,7.05937794533459,9.66565349544073,KCI
,,,,,,,,KCTC
28.229665071770334,86.3963963963964,12.536585365853659,35.308056872037916,23.92241379310345,8.618307426597582,9.065040650406504,2.8080143540669855,KC그린홀딩스
21.7742782152231,8.224836601307189,6.921331316187595,74.20779220779221,10.655705996131529,21.596875,21.966442953020135,1.7753491196114146,KC코트렐
10.192307692307692,38.07575757575758,2179.0,,9.710247349823321,8.233050847457626,3.500900900900901,3.7830882352941178,KD
0.5929368029739777,14.887640449438202,69.33333333333333,267.5,132.5,91.15384615384616,3.844311377245509,6.082474226804123,KEC
14.498644986449865,12.511111111111111,5.689045936395759,24.31159420289855,12.568807339449542,12.318611987381704,1.403728935102187,3.0750605326876514,KG ETS
197.1956802063185,1.507539605517666,39.37023519870235,10.204081632653061,1.943583547827914,9.542961608775137,7.351351351351352,21.781437125748504,KG동부제철
32.15337423312884,19.330456226880393,23.945273631840795,13.131868131868131,21.685649202733487,16.698564593301434,7.415185783521809,11.78066037735849,KG모빌리언스
25.66176470588235,31.10181311018131,357.14285714285717,36.70886075949367,1485.7142857142858,10.34351145038168,10.178668110449378,11.180124223602485,KG이니시스
44.25675675675676,13.686274509803921,9.610472541507024,7.120582120582121,15.01787842669845,54.92700729927007,1.410739825770381,7.936271590232281,KG케미칼
,,2587.0,,,34.875,13.694444444444445,2.5860091743119265,KH E&T
2.1217277486910993,10.072625698324023,2.5319767441860463,3.993556701030928,4.828571428571428,58.05084745762712,5.615942028985507,1.9395866454689985,KH 일렉트론
9.482558139534884,11.864734299516908,32.67768595041322,15.055045871559633,96.47651006711409,32.72540983606557,26.69047619047619,6.4766355140186915,KH 필룩스
5.5547347212894564,23.340790454884413,15.29466791393826,15.38876889848812,5.595116988809766,4.1708043694141015,32.23938223938224,37.41721854304636,KH바텍
2.174196665861319,6.283483483483484,0.9261359658335083,4.176725575191731,15.323424494649228,8.142340168878166,3.3413544173255416,7.566371681415929,KISCO홀딩스
4.56875,4.722300140252455,4.330472103004292,,,,3.7020958083832336,8.286908077994429,KMH
0.9789803220035778,18.924137931034483,118.33333333333333,29.0,108.0,10.55,15.416666666666666,59.705882352941174,KMH하이텍
0.8474387527839644,1.7769953051643192,2.1619047619047618,24.51923076923077,14.305555555555555,14.508474576271187,14.262295081967213,43.15217391304348,KNN
,,,,54.66216216216216,,,,KPX생명과학
12.658959537572255,7.060536212543977,7.649253731343284,8.950162194043056,11.077034097059354,23.870967741935484,4.897819385774632,4.779439392800781,KPX케미칼
30.120481927710845,10.889319231342173,7.544449783757809,8.704061895551257,6.40194489465154,66.59267480577137,4.728765167737331,1.7879466232520278,KPX홀딩스
93.86538461538461,88.42857142857143,70.34343434343434,54.70786516853933,8.666666666666666,10.677248677248677,2.7990654205607477,12.037037037037036,KR모터스
2.7941952506596306,4.024242424242424,4.101427868045298,14.76923076923077,7.696428571428571,7.910284463894967,6.372360844529751,18.835616438356166,KSS해운
,,,,,,,,KT
,,,,,,,,KT&G
3.15625,3.705533596837945,7.387862796833773,6.864035087719298,11.118568232662192,7.384428223844282,2.995594713656388,4.148020654044751,KTB투자증권
9.712121212121213,11.077844311377245,10.929054054054054,14.043715846994536,13.411764705882353,8.671586715867159,8.623595505617978,11.575875486381323,KTcs
11.202672605790646,16.204013377926422,9.875,11.64406779661017,11.422764227642276,11.22844827586207,5.661764705882353,13.318385650224215,KTis
17.090301003344482,14.236902050113896,27.821782178217823,20.56,11.72069825436409,16.961722488038276,124.79166666666667,103.10344827586206,KT서브마린
11.835334476843911,11.161035226455787,14.86796785304248,12.705149971703452,11.175069472012703,8.907238229093464,4.647643752702119,27.60330578512397,LF
10.768098881695115,11.680474604496252,12.04784956246509,10.676480209355578,6.036683785766691,6.89587852494577,9.072928536545662,10.34396737826817,LG
22.418136020151135,12.544519192718639,9.848204368752313,11.937647987371744,5.1012306470821756,34.4559585492228,1.4036418816388467,90.0,LG디스플레이
21.303552156163484,40.30323385471644,34.4049222703608,24.155729243474415,34.57329206279018,34.73244968090329,24.121815166591286,33.15404655853433,LG생활건강
16.328125,20.554493307839387,13.726708074534162,12.887511071744907,9.776536312849162,14.14324569356301,10.746268656716419,11.459307764265668,LG유플러스
135.53826199740595,23.629489603024574,19.736187157789946,648.3253588516747,16.720823178987274,17.048752176436448,26.3705759888966,20.946081379033874,LG이노텍
66.73490276356192,26.47989154993222,89.79591836734694,162.7962085308057,11.535650903017016,11.159546643417611,285.20710059171597,14.552443712246019,LG전자
29.713147410358566,46.84036144578313,16.515544041450777,35.935251798561154,22.62734584450402,18.1640625,2.5267050123253902,1.183461252785343,LG헬로비전
15.309976178025682,19.071028987964063,20.89447492663009,16.822644542688177,15.275751961209446,19.279804339907372,74.66340269277846,122.86228622862286,LG화학
27.07326143547787,28.79746835443038,26.088031651829873,22.58709308966305,109.62877030162413,195.56650246305418,133.10344827586206,15.183933933933934,LIG넥스원
15.415739429496258,22.13219616204691,12.609062763861525,10.48546895640687,6.687868300439622,3.7581587083476466,31.68859649122807,14.820490367775832,LS
,,,,,,,,LS ELECTRIC
17.607003891050585,686.4285714285714,3.4136933461909353,2.5505902192242833,11.285714285714286,14.054054054054054,1.5286624203821657,8.4375,LS네트웍스
,,,16.28440366972477,17.112171837708832,18.606811145510836,13.059273422562141,32.583333333333336,LS전선아시아
11.2060546875,19.675356615838663,11.033797216699801,9.77214377406932,12.888735314443677,14.152823920265782,11.624472573839663,16.999327203408836,LX세미콘
22.592295345104333,109.23753665689149,5.878489326765189,20.84441489361702,17.501605651894668,9.148351648351648,12.408660351826793,3.9208270297528998,LX인터내셔널
22.160098186281196,25.71251548946716,19.270905802142757,13.35725677830941,11.477339611536198,11.582504223765723,30.545927209705372,10.215957584378637,LX하우시스
,,,,,,,,LX홀딩스
4.099804305283757,313.46153846153845,7.243650047036689,6.917626217891939,6.985138004246284,76.0919540229885,110.12658227848101,8.141086749285034,MH에탄올
3.110299241443845,8.744452444851738,7.241046597423236,6.685581004091309,5.899549718574109,28.162616397910515,26.4797507788162,48.173603156421024,NAVER
3.416009019165727,75.43478260869566,305.0,52.1875,32.508710801393725,12.162698412698413,8.495145631067961,64.57286432160804,NEW
7.38512035010941,13.745704467353951,9.205607476635514,11.494252873563218,82.4,,,,NE능률
,,,,,,,,NHN
17.749244712990937,23.259493670886076,28.688524590163933,39.68127490039841,26.069364161849713,16.486486486486488,11.422287390029325,22.02054794520548,NHN벅스
16.97029702970297,26.74866310160428,19.92827868852459,12.795493934142115,19.0070796460177,10.09875,17.621280432822363,25.136627906976745,NHN한국사이버결제
,,,,,,,,NH올원리츠
61.81818181818182,45.55555555555556,14.538799414348462,15.842839036755386,11.953727506426736,11.346633416458852,5.6719242902208205,5.980239209568383,NH투자증권
,,,,,,8.83415435139573,31.529850746268657,NH프라임리츠
12.477064220183486,23.172169811320753,25.095298602287166,11.948404616429057,11.49135446685879,12.344139650872817,23.735408560311285,38.81431767337808,NICE
14.21875,22.687074829931973,24.918032786885245,16.3519313304721,19.53125,19.734789391575664,19.501466275659823,32.129277566539926,NICE평가정보
11.908396946564885,14.24731182795699,10.34,11.569444444444445,8.05699481865285,6.773743016759776,6.294642857142857,8.266509433962264,NI스틸
,,,,,,,,NPC
13.172258205370788,117.96407185628742,25.202092249167855,8.372734436564224,15.94070464006498,22.196691176470587,1.0447940434730396,11.463250168577208,OCI
4.315789473684211,5.828571428571428,9.194444444444445,,,1.8413793103448275,13.043859649122806,0.9730171708912511,OQP
1.083941083941084,16.439393939393938,17.73356401384083,22.829131652661065,39.516129032258064,25.692695214105793,43.366500829187395,32.758620689655174,PI첨단소재
18.509615384615383,36.991150442477874,30.107142857142858,,,,,,PN풍년
,,,,,,,,POSCO
,,1379.142857142857,35.7610294117647,60.93856655290102,26.596863468634687,44.457409568261376,433.88235294117646,RFHIC
,,,,,,,159.35672514619884,RF머트리얼즈
5.10556621880998,20.73446327683616,15.63063063063063,13.018292682926829,13.582887700534759,5.4748603351955305,4.064327485380117,9.298561151079136,S&K폴리텍
24.768797748291114,26.971289931257584,18.056067871634085,9.620399884091567,11.302073603586773,40.83935018050541,101.7825311942959,11.741482672905395,S-Oil
15.875,52.36363636363637,78.25,41.73684210526316,77.05882352941177,52.6875,6.957746478873239,20.63953488372093,SBI인베스트먼트
,,,23.897058823529413,28.83248730964467,19.46175637393768,42.51207729468599,17.698019801980198,SBI핀테크솔루션즈
28.43796711509716,102.56064690026955,15.085536547433904,868.9655172413793,31.176470588235293,92.54545454545455,15.080789946140037,5.89076723016905,SBS
21.071428571428573,39.152542372881356,20.093167701863354,30.944444444444443,85.73529411764706,27.65432098765432,2.325886990801577,4.017857142857143,SBS미디어홀딩스
15.796344647519582,38.997555012224936,43.109540636042404,54.3448275862069,30.954063604240282,15.532467532467532,201.92307692307693,18.354755784061698,SBS콘텐츠허브
42.8125,249.0,73.0952380952381,100.45454545454545,1213.3333333333333,53.18181818181818,13.120567375886525,26.480446927374302,SCI평가정보
7.7844311377245505,3.5865724381625443,61.111111111111114,51.25,19.743589743589745,29.807692307692307,28.172043010752688,16.875,SDN
50.32,3.567753001715266,8.587662337662337,46.568627450980394,36.3235294117647,17.555555555555557,31.36986301369863,78.82352941176471,SFA반도체
,,,2.028888888888889,1.544472152950956,3.843205574912892,4.70383275261324,82.3913043478261,SG
4.221357063403782,5.672043010752688,13.87832699619772,5.965996908809892,76.25,17.75423728813559,21.93877551020408,3.583227445997459,SG&G
165.4,36.58181818181818,119.61904761904762,,8.076190476190476,22.91111111111111,1.3815028901734103,14.012345679012345,SGA
11.542713567839195,7.732876712328767,25.115702479338843,25.62162162162162,38.785714285714285,5.285285285285285,0.8447293447293447,9.145569620253164,SGA솔루션즈
25.81311306143521,19.673961589995535,19.37394247038917,16.100524716929026,37.96992481203007,16.61045531197302,625.0,22.349330357142858,SGC에너지
2.4155659418817312,11.94596937301358,5.205276924826567,4.238719397363465,6.05375538490354,3.0095108695652173,4.928590749256154,0.790365596177353,SGC이테크건설
31.181818181818183,56.388888888888886,14.847560975609756,117.34375,343.75,30.60810810810811,54.64705882352941,62.254901960784316,SG글로벌
34.21052631578947,24.87878787878788,170.71428571428572,67.10526315789474,26.0,23.242424242424242,4.214285714285714,10.225352112676056,SG세계물산
6.004863221884499,30.591346153846153,10.774842767295597,50.31856540084388,11.234950321449444,37.42803738317757,,,SHD
19.136363636363637,14.5578231292517,12.699115044247788,9.722222222222221,16.627906976744185,52.142857142857146,26.846153846153847,15.096774193548388,SH에너지화학
9.649595687331537,13.30188679245283,8.832236842105264,8.325041459369817,15.815602836879433,1.5137067938021453,13.949044585987261,5.520477815699659,SIMPAC
,,,,,,,,SJM
,,,,,,,,SJM홀딩스
,,,,,,,,SK
,,,,,,,,SK5호스팩
,,,,,,,,SK6호스팩
20.031645569620252,19.368203003625066,4.246794871794871,26.50602409638554,11.807345360824742,10.752056404230316,23.455233291298864,54.02670983407528,SKC
6.423917560043215,7.418362889840132,9.486715867158672,6.141298754759699,8.083197389885807,13.135190615835777,3.5378817706282693,3.5721507043202805,SK가스
4.102228047182176,62.325581395348834,21.62162162162162,23.10030395136778,41.838235294117645,202.0,8.318098720292504,36.666666666666664,SK네트웍스
25.132894736842104,31.127935222672065,18.221565731166912,11.915121668597914,1.3252933294113802,6.8493150684931505,2.396563418494235,4.673182651191204,SK디스커버리
7.463091691492883,3.148662802876894,17.420692798541477,11.807753164556962,8.640690065437239,9.221501390176089,10.613107822410148,15.389221556886227,SK디앤디
19.98769987699877,18.197674418604652,14.15929203539823,37.03071672354949,29.545454545454547,68.02325581395348,9.783783783783784,21.761133603238868,SK렌터카
,,,,,,,,SK리츠
1115.1515151515152,73.93328161365399,17.783094098883574,16.302553645985046,14.519952587909916,15.091886269070734,9.920781816835715,22.790530846484934,SK머티리얼즈
,,,,,,,,SK바이오사이언스
,,,,,,,,SK바이오팜
,,,,,,,,SK스퀘어
,,,,,,,,SK아이이테크놀로지
15.640960163432073,15.38101186758276,19.670631290027448,9.256161480985837,9.479932665898822,9.935950073903761,200.46082949308754,9.386295619728712,SK이노베이션
4.5608108108108105,108.27272727272727,15.027397260273972,31.11111111111111,18.516666666666666,16.069767441860463,7.641791044776119,35.88,SK증권
,,,,105.42748091603053,102.78118161925602,70.38029925187033,8.811956129962411,SK케미칼
1.6130283055447847,1.8794227558241234,1.714027063083667,1.8650891603183386,1.1083593023891531,0.9964825489039169,2.5182650284489156,2.335581293065533,SK텔레콤
9.147095179233622,7.702841492639507,4.690103298900366,12.380497131931167,5.39375041464871,3.4419231633340823,28.400954653937948,20.210011507479862,SK하이닉스
258.6666666666667,24.496124031007753,40.507246376811594,315.7142857142857,18.411458333333332,105.26315789473684,24.8,11.743421052631579,SM C&C
1.4768460575719649,3.6773547094188377,3.463203463203463,11.416666666666666,81.75,32.659574468085104,17.91044776119403,51.838235294117645,SM Life Design
,,,,,,0.1167173323768588,0.11605983950582194,SNK
10.741482965931864,12.628689087165409,11.45177328471992,21.481001727115718,10.043724279835391,10.062421972534333,152.48618784530387,15.76417004048583,SNT모티브
7.226258205689278,10.29559748427673,5.692267365661861,82.95154185022027,21.061823802163833,48.63813229571984,6.191806331471136,12.517680339462517,SNT에너지
51.20434782608696,136.8235294117647,12.56824512534819,11.166047087980173,7.475218658892128,10.0,8.87459807073955,22.948328267477205,SNT중공업
10.06216577540107,11.360824742268042,11.260158804297058,93.4733727810651,33.25358851674641,7.760141093474426,3.192534381139489,0.4581491269233619,SNT홀딩스
42.8328611898017,144.31704885343967,112.04188481675392,37.284409874873184,26.894343649946638,26.832083092902483,24.2776886035313,47.625243981782695,SPC삼립
0.08678449002060101,3.9636794567932867,21.903166869671132,0.18249080284169927,1.269382892542292,30.42462845010616,2.4921875,5.233527131782946,STX
0.06195126162220902,1.0084311456439081,3.839042958129418,6.518883415435139,42.61168384879725,6.0593569661995055,6.166429587482219,11.276297335203367,STX엔진
,,,,,,,,STX중공업
37.53974895397489,57.1078431372549,37.570621468926554,14.901129943502825,11.972555746140651,8.390092879256965,0.8860759493670886,6.111111111111111,SUN&L
,,,,,,6.94888178913738,78.77777777777777,SV인베스트먼트
,,,,,,,,TBH글로벌
2.9194690265486725,3.1568396226415096,0.3974732750242954,3.5341074020319305,24.833333333333332,4.961290322580645,6.11353711790393,69.04411764705883,TCC스틸
1.7970435477427087,0.7732616728249916,1.110945644080417,25.146341463414632,4.54,5.678391959798995,13.666666666666666,5.456852791878172,THE E&M
10.592734225621415,26.818181818181817,154.51612903225808,31.65289256198347,18.153846153846153,3.351409978308026,6.833333333333333,3.5461689587426326,THE MIDONG
34.18521229868228,20.407856450048495,87.35243553008596,184.65254237288136,512.4888888888889,28.90995260663507,129.7872340425532,12.054455445544555,THQ
65.75,169.6875,25.510204081632654,77.1774193548387,37.75,27.412280701754387,41.71875,22.613636363636363,TJ미디어
163.70967741935485,43.101604278074866,55.092592592592595,21.906077348066297,19.5114006514658,14.345794392523365,7.699680511182109,14.022801302931596,TPC
,,,61.11764705882353,34.93421052631579,9.124324324324323,5.45771144278607,10.225903614457831,TS인베스트먼트
,,,,,,15.232558139534884,24.666666666666668,TS트릴리온
3.4349775784753365,0.47573529411764703,2.780246913580247,12.047297297297296,5.201754385964913,12.596491228070175,14.655737704918034,57.41379310344828,TYM
6.851030110935024,65.86350148367953,42.976331360946745,3.314917127071823,3.6363636363636362,59.15492957746479,5.064205457463885,1.5892857142857142,UCI
2.4336158192090394,1.858085808580858,45.645161290322584,0.5059299191374663,1.3328631875881523,1.0070377479206654,11.895652173913044,33.86363636363637,WI
15.426829268292684,15.016348773841962,24.252688172043012,31.563492063492063,854.5,37.92857142857143,28.602941176470587,56.0,WISCOM
17.863636363636363,66.7741935483871,490.55555555555554,11.283643892339544,15.676470588235293,186.7391304347826,75.81818181818181,75.0,YBM넷
4.646464646464646,17.297794117647058,44.84126984126984,34.02777777777778,15.892857142857142,148.46153846153845,33.892857142857146,5520.0,YG PLUS
45.256410256410255,11.196911196911197,36.19318181818182,30.925925925925927,19.444444444444443,131.5625,19.09090909090909,21.182795698924732,YTN
10.75,48.2,34.411764705882355,16.171875,12.390572390572391,19.23404255319149,14.862385321100918,12.66042780748663,YW
40.89655172413793,52.55434782608695,67.22222222222223,37.42718446601942,644.0,36.57534246575342,18.655913978494624,92.23404255319149,iMBC
13.978494623655914,22.988929889298895,17.813211845102504,15.981087470449173,21.72972972972973,14.67013888888889,12.409200968523002,16.524064171122994,가비아
7.4154838709677415,10.861423220973784,14.027638190954773,8.354285714285714,21.28,25.269021739130434,3.8980424143556283,58.70646766169154,가온미디어
13.11180960933992,299.438202247191,40.15594541910331,33.4051724137931,66.99438202247191,737.5,10.172537742631201,12.51033912324235,가온전선
2.2545454545454544,1.713095238095238,1.5804195804195804,3.021702838063439,10.762589928057555,3.986842105263158,4.526315789473684,10.829268292682928,감성코퍼레이션
6.348051107876436,10.239541160593792,6.475052478604876,6.8697282099343955,9.125315391084944,4.577583305284416,6.333333333333333,8.261233603125872,강남제비스코
1.932149025413274,15.059615384615384,19.061433447098977,,13.443289224952741,24.29530201342282,6.88917089678511,7.214975845410628,강스템바이오텍
21.0149863760218,19.61060948081264,18.778696051423324,16.681534344335414,13.200555812876331,21.574642126789367,,,강원랜드
10.526315789473685,32.25,497.5,43.18840579710145,5.945945945945946,21.384615384615383,,,강원에너지
